Tempo di volo. Can 1 e 2. CALIBRAZIONE 60 NUOVO
Tempo ( s )	Tempo trascorso ( s )
0.0536	0.00355700
0.1037	0.00355400
0.1538	0.00355500
0.2039	0.00355600
0.2540	0.00355400
0.3041	0.00355500
0.3542	0.00355300
0.4043	0.00355400
0.4544	0.00355500
0.5045	0.00355400
0.5546	0.00355500
0.6047	0.00355300
0.6548	0.00355400
0.7049	0.00355500
0.7550	0.00355400
0.8051	0.00355500
0.8552	0.00355300
0.9053	0.00355400
0.9554	0.00355500
1.0055	0.00355300
1.0556	0.00355500
1.1057	0.00355300
1.1558	0.00355400
1.2059	0.00355500
1.2560	0.00355400
1.3061	0.00355500
1.3562	0.00355300
1.4063	0.00355400
1.4564	0.00355500
1.5065	0.00355400
1.5566	0.00355500
1.6067	0.00355300
1.6568	0.00355400
1.7069	0.00355500
1.7570	0.00355400
1.8071	0.00355500
1.8572	0.00355300
1.9073	0.00355400
1.9574	0.00355500
2.0075	0.00355400
2.0576	0.00355500
2.1077	0.00355300
2.1578	0.00355400
2.2079	0.00355500
2.2580	0.00355400
2.3081	0.00355500
2.3582	0.00355300
2.4083	0.00355400
2.4584	0.00355500
2.5085	0.00355400
2.5586	0.00355500
2.6087	0.00355300
2.6588	0.00355400
2.7089	0.00355500
2.7590	0.00355400
2.8091	0.00355500
2.8592	0.00355400
2.9093	0.00355400
2.9594	0.00355500
3.0095	0.00355400
3.0596	0.00355500
3.1097	0.00355300
3.1598	0.00355400
3.2099	0.00355500
3.2600	0.00355400
3.3101	0.00355500
3.3602	0.00355300
3.4103	0.00355400
3.4604	0.00355500
3.5105	0.00355300
3.5606	0.00355400
3.6107	0.00355300
3.6608	0.00355400
3.7109	0.00355500
3.7610	0.00355300
3.8111	0.00355400
3.8612	0.00355300
3.9113	0.00355400
3.9614	0.00355500
4.0115	0.00355300
4.0616	0.00355500
4.1117	0.00355300
4.1618	0.00355400
4.2119	0.00355500
4.2620	0.00355300
4.3121	0.00355400
4.3622	0.00355300
4.4123	0.00355400
4.4624	0.00355500
4.5125	0.00355300
4.5626	0.00355400
4.6127	0.00355300
4.6628	0.00355400
4.7129	0.00355500
4.7630	0.00355300
4.8131	0.00355400
4.8632	0.00355300
4.9133	0.00355400
4.9634	0.00355500
5.0135	0.00355300
5.0636	0.00355500
5.1137	0.00355300
5.1638	0.00355400
5.2139	0.00355500
5.2640	0.00355400
5.3141	0.00355500
5.3642	0.00355300
5.4143	0.00355400
5.4644	0.00355500
5.5145	0.00355400
5.5646	0.00355500
5.6147	0.00355300
5.6648	0.00355400
5.7149	0.00355500
5.7650	0.00355400
5.8151	0.00355500
5.8652	0.00355300
5.9153	0.00355400
5.9654	0.00355500
6.0155	0.00355400
6.0656	0.00355500
6.1157	0.00355300
6.1658	0.00355400
6.2159	0.00355500
6.2660	0.00355300
6.3161	0.00355400
6.3662	0.00355300
6.4163	0.00355400
6.4664	0.00355500
6.5165	0.00355300
6.5666	0.00355400
6.6167	0.00355300
6.6668	0.00355400
6.7169	0.00355500
6.7670	0.00355300
6.8171	0.00355400
6.8672	0.00355300
6.9173	0.00355400
6.9674	0.00355200
7.0175	0.00355300
7.0676	0.00355400
7.1177	0.00355300
7.1678	0.00355400
7.2179	0.00355500
7.2680	0.00355300
7.3181	0.00355400
7.3682	0.00355300
7.4183	0.00355400
7.4684	0.00355200
7.5185	0.00355300
7.5686	0.00355400
7.6187	0.00355300
7.6688	0.00355400
7.7189	0.00355500
7.7690	0.00355300
7.8191	0.00355400
7.8692	0.00355300
7.9193	0.00355300
7.9694	0.00355200
8.0195	0.00355300
8.0696	0.00355400
8.1197	0.00355200
8.1698	0.00355300
8.2199	0.00355200
8.2700	0.00355300
8.3201	0.00355400
8.3702	0.00355300
8.4203	0.00355300
8.4704	0.00355200
8.5205	0.00355300
8.5706	0.00355400
8.6207	0.00355300
8.6708	0.00355400
8.7209	0.00355200
8.7710	0.00355300
8.8211	0.00355400
8.8712	0.00355300
8.9213	0.00355400
8.9714	0.00355200
9.0215	0.00355300
9.0716	0.00355400
9.1217	0.00355300
9.1718	0.00355400
9.2219	0.00355200
9.2720	0.00355300
9.3221	0.00355400
9.3722	0.00355300
9.4223	0.00355400
9.4724	0.00355200
9.5225	0.00355300
9.5726	0.00355400
9.6227	0.00355300
9.6728	0.00355400
9.7229	0.00355200
9.7730	0.00355300
9.8231	0.00355400
9.8732	0.00355300
9.9233	0.00355400
9.9734	0.00355200
10.0235	0.00355300
10.0736	0.00355400
10.1237	0.00355300
10.1738	0.00355400
10.2239	0.00355200
10.2740	0.00355300
10.3241	0.00355400
