              50              0.3         0.153546
             100              0.3         0.152802
             150              0.3         0.152391
             200              0.3         0.152327
             250              0.3         0.152102
             300              0.3          0.15211
             350              0.3         0.151847
             400              0.3         0.151896
             450              0.3         0.151888
             500              0.3         0.151918
             550              0.3         0.151924
             600              0.3         0.151997
             650              0.3         0.151631
             700              0.3         0.151858
             750              0.3         0.151767
             800              0.3         0.151727
             850              0.3         0.151987
             900              0.3         0.151511
             950              0.3         0.151878
            1000              0.3         0.151905
